Date,Title,Content,Url
2018/3/8 14:33,IT specialist tapped to head Netmarble's AI research center ,"Netmarble Games has appointed Lee Juhn-young, a specialist in IT-related technologies, as the first head of the firm's newly established research center dedicated to studying artificial intelligence (AI). ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245307.html
2018/3/7 16:32,SK Telecom joins bid for ADT Caps ,"SK Telecom (SKT) has joined a battle to take over security monitoring and dispatch service provider ADT Caps, in an apparent move to reach out to non-telecommunications businesses to escape telecom market saturation. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245269.html
2018/3/7 16:22,LG Innotek seeks to top global UV LED market ,"LG Innotek has set its sights on becoming the global leading player in the ultraviolet light-emitting diode (UV LED) industry, its chief said, Tuesday. â\LG Innotek is the most competitive company in the UV LED sector, so we aim to become the No. 1 player,â\ CEO Park Jong-seok said in a press conference at the company's headquarters in Seoul. â\Already securing leadership in the...",http://www.koreatimes.co.kr/www/tech/2018/12/133_245265.html
2018/3/7 15:47,Who is better sweeper? ,"The Korean women\s national curling team, comprised of coach Kim Min-jung, from left, Kim Eun-jung, Kim Kyeong-ae, Kim Seon-yeong, Kim Yeong-mi and Kim Cho-hi, poses with LG Electronics\ vacuum cleaners, Tuesday. LG announced it has signed a four-year sponsorship deal with the curling squad that claimed a silver medal at the PyeongChang Winter Olympics. Under the ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_245253.html
2018/3/7 14:43,"Dyson unveils new cordless vacuum, air purifier ","British home appliance maker Dyson unveiled its new cordless vacuum cleaner and air purifier in Korea Wednesday, in a bid to win more-affluent customers interested in resolving environmental pollution at home. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245240.html
2018/3/7 14:26,Seoul Metro's mobile battery biz dies after a year ,"A little over a year after Seoul Metro ambitiously rolled out smartphone battery dispensers at 152 stations, the plan has been scrapped. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245239.html
2018/3/7 14:16,Galaxy S9 arrives in China ,"Koh Dong-jin, head of Samsung Electronics' IT and Mobile Communications Division, poses with the Galaxy S9 and S9 Plus during a showcase event in Guangzhou, China, Tuesday. The world\s largest smartphone maker seeks to tap deeper into the Chinese premium market with its high-end handsets, unveiled on Feb. 25. / Courtesy of Samsung Electronics  ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245236.html
2018/3/6 16:45,Trump putting chip industry on toes ,"U.S. President Donald Trump's series of tariffs on imported goods is igniting concerns the unprecedented protectionist move may expand to Korea's chip exports to the U.S. Local semiconductor makers Samsung Electronics and SK hynix are the runaway leaders in terms of technology and the nation's chip export dependence on the U.S. market has been declining, so there would be no ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_245203.html
2018/3/6 16:34,New X-H1 camera ,"Models pose with Fujifilm Electronic Imaging Korea\s new X-H1, specializing in recording video clips, during a launch event held at Sejong Center for the Performing Arts in downtown Seoul, Tuesday. / Yonhap ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245200.html
2018/3/6 16:19,"KT, unions divided over plans to overhaul ownership structure ",KT and members of its unions appear to hold conflicting opinions on the firm's recent measures designed to innovate its management system criticized for being swayed by the government even after its privatization in 2002. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_245196.html
2018/3/6 15:46,Portal sites stretching out to cryptocurrency ,"The nation's web portal rivalry is expanding to cryptocurrency, raising expectations the main portals will release their own virtual coins soon. According to Kakao, operator of Korea's most popular messaging app Kakao Talk, it has plans to launch an affiliate focusing on blockchain technology, tentatively named â\Kakao Blockchain.â\ Blockchain technology powers cryptocurrencies such as bitcoin, Ethereum and Ripple. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245187.html
2018/3/5 15:27,LG debuts AI-enabled TV lineup for 2018 ,"LG Electronics unveiled its premium TV lineup with an array of innovative organic light-emitting diode (OLED) and Super UHD models equipped with the firm's artificial intelligence (AI) platform, Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245119.html
2018/3/5 14:35,Korean battery makers moving to snare leadership in global market ,"Korea's secondary battery makers, Samsung SDI and LG Chem, are concentrating on taking over and maintaining leadership in the global market by boosting supplies to international companies. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245087.html
2018/3/4 17:03,'AI smartphone cameras are the new normal' ,"Artificial intelligence (AI) technology appears to have become the norm in smartphone cameras as global phone makers are rushing to appeal to consumers starting to believe current phones now mostly look alike. Google has introduced AI to its smartphone cameras, enabling single lens reflex (DSLR)-class imaging quality, while LG Electronics also unveiled a device focusing on AI...",http://www.koreatimes.co.kr/www/tech/2018/12/133_245089.html
2018/3/4 9:46,Naver founder reduces influence in portal ,Naver founder Lee Hae-jin is seemingly moving to keep his distance from the company concerning key management to send a signal to the market that the search portal is different from other local family-owned conglomerates. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_244985.html
2018/3/2 17:04,Galaxy S9 getting rave reviews ,"Samsung Electronics' new flagship Galaxy S9 and S9 Plus are getting off to a solid start as they are gaining global recognition for its features. The world's largest smartphone maker unveiled its new high-end device at the Mobile World Congress (MWC) in Barcelona, Spain, Sunday. The Galaxy S9 Plus has been named the ""Best New Connected Device"" at the MWC, according to Samsung. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_245023.html
2018/3/1 20:08,'Pokemon Go' follow-ups key to AR momentum ,"The heyday of augmented reality (AR) games, sparked by the global hit â\Pokemon Go,â\ seems to have been short-lived in Korea as fewer consumers are downloading the game genre due to a lack of follow-ups, according to a survey, Wednesday. An AR game is the integration of game visual and audio content with the user's environment in real time. Unlike virtual reality (VR) gaming, ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244578.html
2018/3/1 13:10,ETRI develops graphene device like human brain ,The state-run Electronics and Telecommunications Research Institute (ETRI) said it has developed a graphene-based optical modulator device capable of performing arithmetic and remembering it at the same time like a human brain. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_244950.html
2018/3/1 12:49,'Samsung to beat Huawei in 5G tech' ,"Barcelona, Spain -- The chief of Samsung Electronics' network business was confident, Tuesday, that the tech company will be a main supplier of fifth-generation (5G) equipment to local telecom companies amid surging Chinese competition. â\Credibility is the most important in the selection of telecom infrastructure provider. Unlike purchasing a cell phone, a network cannot be p...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244937.html
2018/3/1 7:53,5G competition heating up at MWC ,"BARCELONA, Spain -- The race for the commercialization of fifth-generation (5G) wireless services is becoming increasingly aggressive among global telecom operators and equipment companies as seen at the Mobile World Congress (MWC). Unlike last year's event that focused mainly on 5G trial services, participants are now promoting a variety of fusion services they could bring t...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244936.html
2018/2/27 22:07,Mobile World Congress is all about cameras ,"BARCELONA, Spain _ An advanced smartphone camera featuring artificial intelligence (AI) and augmented reality (AR) technologies is something new at the Mobile World Congress (MWC). Last year, Apple introduced a three-dimensional (3D), animated emoji to its smartphone camera and Huawei also began to use an AI-powered camera to automatically recognize objects. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244879.html
2018/2/27 18:03,Samsung shares with community ,"Samsung Electronics continues to carry out social contribution and local community harmony activities, reflecting Vice Chairman Lee Jae-yong's wishes to be a respected businessman. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244804.html
2018/2/27 17:30,Machine learning beefs up blockchain ,"In high-tech industries, two current buzzwords would be artificial intelligence based on machine learning and blockchain, which enables cryptocurrencies such as bitcoin. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244248.html
2018/2/27 13:12,'Samsung top smartphone maker in India' ,"BARCELONA, Spain - The mobile business head of Samsung Electronics said, Monday, his company is still overwhelming the Indian smartphone market despite surging Chinese competitors. He also said Samsung plans to introduce an artificial intelligence speaker this year and its mobile and network businesses are gearing up for the upcoming fifth-generation (5G) era. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244822.html
2018/2/27 13:09,LG likely to launch G7 flagship phone ,"BARCELONA, Spain -- The mobile chief of LG Electronics hinted Monday the tech company may launch its new G7 flagship smartphone in the first half of the year, amid rumors that it may drop the G-series branding and choose a completely new name. LG unveiled the G5 and the G6 at the Mobile World Congress (MWC) in the past two years, but it showcased a new V30 variant at this yea...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244821.html
2018/2/27 12:23,Security high on SKT's 5G agenda ,"BARCELONA, Spain -- SK Telecom chief stressed the importance of mobile communications, Monday, in its drive for the commercialization of fifth-generation (5G) wireless technology. â\Amid growing expectations that 5G will control the offline world, the priority that we should place on the technology will be safety,â\ CEO Park Jung-ho said in a press conference on the sidelines o...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244820.html
2018/2/27 11:39,Kakao to launch chatbot translation service this month ,"Kakao will launch a translation service using a chatbot system by the end of the month. The service will help users, for example, to chat with foreign friends more easily, the firm said. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244639.html
2018/2/27 10:51,How 'rice of industry' has changed ,"Non-Korean readers may not readily catch the meaning of â\rice of industry.â\ As rice is the staple food in Korea and other Asian countries, however, people can easily assume the phrase means materials for key industries. Those industries deserving of the nickname have changed, though, following structural changes to the nation's businesses. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244503.html
2018/2/26 15:27,Galaxy S9 pre-orders to begin soon ,"BARCELONA, Spain - Samsung Electronics plans to initiate nine days of pre-orders for its new flagship smartphone, Wednesday, according to the company. In addition, the new device will hit local shelves March 16. The announcement came hours after the world's largest smartphone maker unveiled the Galaxy S9 and S9 Plus on the eve of the Mobile World Congress (MWC), Sunday. The h...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244777.html
2018/2/26 14:06,LG Chem seeks to be global top 5 chemical firm by 2025 ,"LG Chem has set a goal of jumping into the global top 5 chemical companies by 2025 by expanding its investments in capital expenditure and enhancing R&D, the country's leading chemical firm and secondary battery maker said. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244765.html
2018/2/26 12:54,Galaxy S9 comes with better cameras ,"BARCELONA, Spain - There is already buzz regarding Samsung Electronics' new flagship smartphone - the Galaxy S9 and S9 Plus, unveiled Sunday. Given its innovative features Samsung's mobile chief Koh Dong-jin showed at the â\unpackedâ\ event on the eve of the Mobile World Congress (MWC) in Spain, the new high-end phones are highly anticipated to remain the â\undisputedâ\ top dog i...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244763.html
2018/2/26 2:02,Samsung unveils Galaxy S9 ,"BARCELONA, Spain - Samsung Electronics took the wraps off its next-generation flagship smartphone with improvements in camera performance and other innovative features. On the eve of the Mobile World Congress (MWC), the much-hyped Galaxy S9 and S9 Plus finally saw the light of day at Fira Barcelona Montjuic, as Samsung hopes the device will reimagine the way people communicat...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244752.html
2018/2/25 18:57,"Hanwha, KAIST to develop AI weapons ","Korea's defense company Hanwha Systems and state-run science research university KAIST have launched a project to co-develop artificial intelligence (AI) technologies to be applied to military weapons, joining the global competition to develop autonomous arms. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244641.html
2018/2/25 15:25,LG to unveil AI-powered V30 ,"LG Electronics will show off upgraded versions of its V30 flagship smartphone focusing on artificial intelligence (AI) features at the world's largest mobile tech show, the company said Sunday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244726.html
2018/2/25 14:16,Samsung Galaxy S9 coming soon ,"BARCELONA, Spain -- Samsung Electronics is set to release its new flagship Galaxy S9 smartphone with camera upgrades, Sunday (local time). According to the world's largest smartphone maker, the Galaxy S9 will be unveiled here one day ahead of the Mobile World Congress (MWC). Based on many leaked images, Samsung is expected to stay with the same design as the Galaxy S8: curved...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244719.html
2018/2/25 7:14,KISA vows to boost blockchain industry ,The state-run Korea Internet and Security Agency (KISA) has vowed to boost industry related to blockchain technology as part of efforts to find growth engines in the Fourth Industrial Revolution. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_244710.html
2018/2/23 16:23,KT 5G technology thrust into limelight ,"KT's trial service of fifth-generation (5G) mobile technology at the ongoing PyeongChang Winter Olympics is drawing rave reviews from foreign as well as local media. As of this writing, Monday, 134 media outlets from 32 countries, including CNN, the Financial Times and CNBC, had covered the next-generation technology provided by the nation's largest fixed-line company, descri...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244637.html
2018/2/23 15:53,"Samsung picks foreign, female outside directors ","Samsung Electronics' board of directors recommended a foreigner and a woman as the firm's outside directors, Friday, in a rare move construed as intending to secure diversity and international competiveness. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244668.html
2018/2/21 14:00,Samsung Display going premium ,Samsung Display is set to maximize profitability this year with its high-end display panels in the face of industry-wide challenges. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_244431.html
2018/2/20 19:23,KT showcasing 5G technology at PyeongChang Games ,"The ongoing PyeongChang Olympic Games mean a lot to Korea. The nation is hosting its first-ever Winter Games and using them to ease military tensions on the Korean Peninsula. Plus, the tech-savvy country is seeking to take advantage of the quadrennial sports event as a stepping stone to cement its foothold in the global mobile industry through the world's first trials of fift...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244381.html
2018/2/19 18:25,Facebook moves downward in Korea ,"Facebook has had a significant downward trend in its usage share in Korea, as the figure has plummeted to 21.9 percent this month from 84.1 percent a year earlier, according to a Dublin-based web traffic analysis company. Statcounter recently said the usage share of Facebook here has decreased consistently for the eighth consecutive month since last June when the figure reached its 2017 peak at 85.3 percent. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244432.html
2018/2/18 19:53,KT seizes leadership in global 5G competition at PyeongChang ,"KT, an official partner of the PyeongChang Winter Olympics, successfully provided the fifth-generation (5G) wireless network trial service during the event, with an assessment by market observers that the firm has taken a step forward in the global 5G competition. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244179.html
2018/2/14 18:06,'Blockchain will become norm in 2019' ,Simple Token CEO Jason Goldberg said that blockchain technology will take a center stage in a year after overcoming the negative sentiments over cryptocurrency craze. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_244108.html
2018/2/14 10:31,[INTERVIEW] Home-grown network separation PC-maker Inprontiv aims high ,"Like many of his fellow CEOs of small- and medium-sized enterprises (SMEs), Shin Yong-wook gets an average four hours of sleep a day and works virtually throughout the week. But Shin, CEO of Inprontiv, established in 2010, emits pride in his Tetra network separation small-sized computer that can prevent cyberattacks and data theft. Itâ\s a homegrown skill and manufacturing tha...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244198.html
2018/2/13 18:58,Era of 'new collar' dawns ,"To borrow U.S. artificial intelligence (AI) expert Jerry Kaplan's famous words â\Automation is blind to the color of your collars, new technology is likely to kill a lot of jobs done by humans.â\ However, a third variant, or a â\new collarâ\ job, following blue and white collar work, is easing the fear, as the AI wave is creating a new breed of talent that has the right set of sk...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244104.html
2018/2/13 18:42,IoT companies' sales surge in 2017 ,"Combined revenue of the nationâ\s internet of things (IoT) companies posted a sharp increase of 23.4 percent last year thanks to increasing domestic demand for the connected-device technology, a recent government survey showed, Wednesday. According to the data from the Ministry of Science and ICT, domestic sales and exports of the IoT companies reached 7.2 trillion won ($6.6 billion) in 2017, compared with 5.8 trillion won from the previous year. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244176.html
2018/2/13 17:03,KT wins out in electric car charging business ,"KT appears to have taken the top position in the electric vehicle (EV) charging business, beating out four other competitors licensed by the government to provide charging stations. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244106.html
2018/2/12 22:22,Record-setting drone show at Olympics opening ceremony [VIDEO] ,"After the PyeongChang Olympic Games started Friday, the futuristic drone show, the highlight of the opening ceremony, quickly went viral on social media. And it set a world record. More than 1,200 drones decorated the sky with various formations _ Olympic rings, athletes in action and others. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_244045.html
2018/2/12 16:19,Samsung SDI to make cobalt-free EV batteries ,"Samsung SDI is exploring ways to manufacture low-cobalt batteries or even cobalt-less batteries for electric vehicles (EVs), amid surging prices for the silver-blue metal. Cobalt, a critical ingredient of lithium-ion batteries used to power electric cars, saw its price skyrocket by 235 percent last year _ from $34,600 (37.5 million won) per ton to $81,360 per ton _ due to the...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244074.html
2018/2/11 20:43,'Bitcoin regulations may stifle innovation' ,A Korean entrepreneur who created a blockchain platform urged the government to be more cautious in coming up with regulations. Eden Partners founder and CEO James Myong-ho Ahn made the remarks in a recent interview. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_244027.html
2018/2/11 18:25,ASUS Korea caters to different user needs ,"ASUS, once simply known as a budget laptop maker, is shifting its focus to delivering a wide range of products in Korea, believing such an approach will help boost the firmâ\s mindshare of customers. The Taiwanese company, which was established in 1988 and entered the Korean market in 2006, is currently trying to appeal to local consumers with high-end devices. It is also offe...",http://www.koreatimes.co.kr/www/tech/2018/12/133_244017.html
2018/2/11 15:31,Olympians enjoy Games with Samsung smartphones ,"In time with the Winter Olympics in PyeongChang, Gangwon Province, that opened last week, Korea's biggest firm Samsung Electronics provided limited-edition smartphones to participants in the 17-day competition. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243983.html
2018/2/9 19:31,Samsung Electronics long-time Olympic partner ,"Samsung Electronics' Olympic legacy dates back to the 1988 Seoul Olympics. The global tech company joined the nation's first-ever Olympic Games as a local sponsor, but it has emerged as one of the top global sponsors for the International Olympic Committee (IOC). Following its first commitment with the IOC, Samsung signed The Olympic Partner (TOP) sponsorship contract with th...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243778.html
2018/2/8 15:36,Samsung Electronics unveils modular air purifier ,"Samsung Electronics unveiled its new air purifier featuring a modular design, Thursday. The modular air purifier Cube allows users to separate or combine two devices according to situations and intended use. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243832.html
2018/2/7 19:34,Samsung extends Olympic commitment by supplying exclusive phones ,"Samsung Electronics extended its Olympic legacy of supporting athletes by delivering over 4,000 exclusive smartphones to all Olympians participating in the PyeongChang 2018 Olympic Games. As well as athletes, the company also offered the PyeongChang 2018 Olympic Games Limited Edition to staff of International Olympic Committee (IOC) and the PyeongChang Organizing Committee fo...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243779.html
2018/2/7 17:55,Samsung leads high-tech Olympics ,Samsung Electronics is gearing up to make the PyeongChang Winter Games the most technologically advanced Olympics in history. The Korean government hopes it will take advantage of the nation's first Winter Olympics as an opportunity to cement its billing as one of the world's most advanced mobile countries and Samsung will play a big role in the drive. During the PyeongChang ...,http://www.koreatimes.co.kr/www/tech/2018/12/133_243772.html
2018/2/7 17:28,"Game, EV battery firms still suffer from China's economic retaliation ","Several months have passed since the South Korean and Chinese governments reached a landmark agreement to mend their ties in all sectors on Oct. 31, after more than a year of frayed diplomatic relations over Seoul's decision to host a U.S. missile defense system. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243718.html
2018/2/7 16:37,Samsung to build 2nd chip plant in Pyeongtaek ,"Samsung Electronics plans to build a second chip-production line in Pyeongtaek, Gyeonggi Province, to better meet surging global demand for semiconductors, industry sources said Wednesday. If the second production line is similar in size to the first, the cost is estimated to be about 30 trillion won ($27.8 billion). ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243764.html
2018/2/7 9:24,Samsung to invest W30 trillion to build chip plant ,"Samsung Electronics plans to spend 30 trillion won ($27.8 billion) to set up a second chip-production line in Pyeongtaek, Gyeonggi Province amid surging demand for memory chips, according to industry sources, Wednesday.â\Samsung is in talks with officials in Pyeongtaek over a new chip-production line in that city,â\ said a source who asked not to be named. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243727.html
2018/2/6 21:02,Samsung helps to make Olympics more exciting ,"Samsung Electronics' three-decade-long journey as an Olympic partner has helped make the quadrennial sports event a success. And its Olympic efforts are reaching their apogee this year as Korea hosts its first Winter Olympic Games in the mountainous county of PyeongChang, Gangwon Province, starting today. Korea hosted its first-ever Olympics in the summer of 1988. The global ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243723.html
2018/2/6 17:56,Foreign language skills key for promotions at Samsung ,"Samsung Electronics has decided to set conversation skills of foreign languages as a mandatory requirement for promotions to executive-level positions, a move aimed at enhancing global competence of the company. Under the new measure, which will begin in 2027, only those who obtain the highest level in at least one examination of foreign languages _ English, Chinese, Japanese...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243649.html
2018/2/6 15:45,"Samsung shows off modular, indoor LED display ","Samsung Electronics strives to take light-emitting diode (LED) engagement to new heights with its modular large-format indoor LED display that can extend to hundreds of inches in size while delivering outstanding brightness, contrast and viewing angles. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243693.html
2018/2/5 17:27,Does Moon get friendly to big firms? ,"President Moon Jae-in is improving his communications with conglomerates here, a move seen by many as an effort to achieve his policy goal of creating more jobs. Of note is that his moves came at a time when the court released Samsung heir this week. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243587.html
2018/2/5 16:51,Biz sector welcomes Lee's release ,"The nation's business organizations welcomed the appeals court's ruling on awarding a suspended sentence to Samsung Electronics Vice Chairman Lee Jae-yong, Monday, with hopes his release will translate into improving the national economy. The Seoul High Court sentenced the 49-year-old to two and a half years in prison with a suspended sentence of four years. He was sentenced to five years in prison last August for bribing then-President Park Geun-hye and her close confidant Choi Soon-sil for help in strengthening his grip on Korea's top conglomerate. Lee had been under detention since mid-Fe...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243642.html
2018/2/5 15:52,"KT, Samsung, Verizon successfully conduct 5G live video call ","KT, Verizon and Samsung Electronics successfully showcased its next-generation mobile technology during Super Bowl LII, Sunday (local time). According to the nation's No. 1 fixed-line operator, KT Chairman Hwang Chang-gyu and Verizon Chairman Lowell McAdam conducted the first-ever real-time fifth-generation (5G) video call through two 5G-capable tablet devices developed by Sa...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243622.html
2018/2/4 17:30,[Meet Kosdaq CEOs] 'New tech to breathe fresh air into contact centers' ,"The emergence of artificial intelligence (AI) and other Fourth Industrial Revolution technologies is creating new experiences. At the same time, however, it threatens several jobs, with automated processes replacing the human touch. Apparently, one of those jobs at risk is telemarketing at customer contact centers. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243356.html
2018/2/4 16:38,Writer hopes Samsung vice chairmen will be released from jail ,A corporate history writer who has watched Samsung Group for two decades believes that Samsung Electronics vice chairman Lee Jae-yong should be released from prison at his appellate trial scheduled for Monday. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_243553.html
2018/2/4 9:36,[REVIEW] 'Genie Talk' interpretation app is passable but not great ,"Ahead of the 2018 PyeongChang Winter Olympics, ""Genie Talk,"" the official translator and interpreter mobile application for 29 languages, has been unveiled. Two-way translation services for Korean into English, Chinese and Japanese, and vice versa are based on technology created by office suite developer Hancom. For these languages, the Genie app can translate from photos of ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243525.html
2018/2/1 19:22,Foreigners worry about verdict on Samsung chief ,Foreigners worry that the prolonged detention of Samsung Vice Chairman Lee Jae-yong will damage not only Samsung Group but also Korea. The Seoul High Court will deliver a ruling on Lee's appeal today. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_243480.html
2018/2/1 17:50,[INTERVIEW] CEO ponders blockchain dilemma ,Here is a potential murderer. But he has business potential and will be able to earn a lot of money for us in the future. What should we do? Should we imprison him to prevent him from going on a killing spree or should we let him make a fortune for us at the expense of several lives? ,http://www.koreatimes.co.kr/www/tech/2018/12/133_243409.html
2018/2/1 17:40,Pokemon Korea lets foreigners play tournament ,"Pokemon Korea allowed foreigners to play in last weekend's competition only after they protested in person but still didn't offer them privileges given to winners such as the right to represent Korea at world-level competitions. Foreign players protested the ban by the multinational firm's Korean office, calling it a â\violationâ\ of the head firm's rules and an act of discrimi...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243472.html
2018/1/31 19:25,Samsung Electronics announces 50:1 stock split ,"Samsung Electronics' board of directors approved a 50:1 stock split as part of efforts to boost shareholder value, the company said Wednesday. The decision changed its dividend per share to 100 won from 5,000 won. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243402.html
2018/1/31 16:04,KT all set for 5G trial service at PyeongChang Olympics ,"GANGNEUNG, Gangwon Province -- KT, Korea's first official partner of the PyeongChang Winter Olympics, said, Wednesday, it is fully ready to provide the fifth-generation (5G) trial service for the upcoming sports event. The announcement came as the nation's second-largest mobile operator unveiled its 5G exhibition hall, located at Gangneung Olympic Park -- the first among part...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243388.html
2018/1/31 10:26,Samsung Electronics announces 50:1 stock split ,"The stock split will be voted on at the regular shareholdersâ\ meeting on March 23. â\The board believes the stock split announced today will make investing in Samsung Electronics more accessible and provide dividends to a wider range of investors from 2018,â\ the company said in a regulatory filing. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243364.html
2018/1/30 16:19,"Samsung, LG gearing up for safeguard tariffs ","Samsung Electronics and LG Electronics have set up logistics facilities in what appears to be a move to cushion possible fallout from upcoming U.S. import restrictions. Last week, U.S. President Donald Trump signed a measure to impose steep tariffs on Korean residential washing machines to save struggling homegrown brand Whirlpool. A 20 percent tariff will be levied on the first 1.2 million washers and a tariff of 50 percent on all subsequent imports in the first year and they will phase down in the second and third years. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243337.html
2018/1/30 16:15,AI robot Sophia speaks about own future in Seoul ,"Sophia, a human-like robot powered by artificial intelligence (AI), said Tuesday that she would like to meet with President Moon Jae-in someday, calling him â\a great leader of a great country.â\ The AI robot made the remarks during a conversation with Rep. Park Young-sun of the ruling Democratic Party of Korea at the conference on the Fourth Industrial Revolution and AI robots...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243333.html
2018/1/29 22:10,Has glass ceiling cracked in big firms? ,"More women appear to have received promotions to senior levels over the past three months at conglomerates and financial companies here. The proportion of women to men who were promoted to executive levels jumped to 3.3 percent during the span from 1.4 percent in 2014. According to a recent report from CEOScore, a website that appraises corporate management, 1,968 employees were newly promoted to executive-level positions at conglomerates and financial firms from November to a recent date. Among them, 65 were women. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_243157.html
2018/1/29 19:29,Samsung maintains lead in US home appliance market in 2017 ,"Samsung Electronics retained the top position in the competitive U.S. home appliance market for the seventh consecutive quarter in 2017, according to a recent industry survey. U.S. market researcher TraQline said Sunday that Samsung's market share in household products in the U.S. stood at 21 percent in the fourth quarter of 2017, up by 2.3 percentage points from a year earli...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243238.html
2018/1/29 11:22,BC premier visits Netmarble ,"Premier John Horgan of Canada\s British Columbia (BC), second from left, poses with Netmarble Games CEO Kwon Young-sig, third from left, during his visit to Korea\s largest mobile game developer and publisher in Guro-gu, southwestern Seoul, Friday. From left are BC managing director for Korea Luke Shim, Horgan, Kwon, Canada\s Minister of Jobs, Trade and Tech...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243226.html
2018/1/28 16:51,Samsung to steal show at MWC ,"Samsung Electronics' Galaxy S9 and S9 Plus are expected to become the biggest premium smartphone draw at the world's largest mobile trade show at the end of next month as other phone makers are skipping the launch of their new flagship models there. The world's largest smartphone maker unveiled, Thursday, the launch date of its latest Galaxy phones, which is slated for Feb. 2...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243210.html
2018/1/28 11:38,Apple opens its first store in South Korea ,"Hundreds of South Koreans braved bitterly cold weather Saturday as they waited hours for the opening of Apple Korea's first store in southern Seoul. About 300 people lined up to be among the first in the country to get inside Apple Garosugil in the affluent southern district of Gangnam. Choi Ji-eon, an 18-year-old who is preparing to study abroad, said he arrived in front of ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_243173.html
